1021282,Westfield,42.12509,-72.74954,US,41690,47
1021283,Westford,42.57926,-71.43784,US,21587,125
1021284,Weymouth,42.22093,-70.93977,US,54395,39
1021285,Wilmington,42.54648,-71.17367,US,22325,31
1021286,Winchester,42.45232,-71.137,US,21374,10
1021287,Winthrop,42.3751,-70.98283,US,17618,15
1021288,Woburn,42.47926,-71.15228,US,39555,34
1021289,Worcester,42.26259,-71.80229,US,184815,164
1021290,Yarmouth,41.70567,-70.22863,US,25243,9
1021291,Auburn,44.09785,-70.23117,US,22871,58
1021292,Augusta,44.31062,-69.77949,US,18471,36
1021293,Bangor,44.80118,-68.77781,US,32391,33
1021294,Biddeford,43.49258,-70.45338,US,21282,23
1021295,Brunswick,43.91452,-69.96533,US,15175,21
1021296,Lewiston,44.10035,-70.21478,US,36202,69
1021297,Portland,43.66147,-70.25533,US,66881,19
1021298,Saco,43.50092,-70.44283,US,19078,23
1021299,Sanford,43.43925,-70.77422,US,20893,96
1021300,South Portland,43.64147,-70.24088,US,25556,10
1021301,South Portland Gardens,43.63897,-70.31533,US,23893,18
1021302,Waterville,44.55201,-69.63171,US,16261,34
1021303,West Scarborough,43.57036,-70.38783,US,27706,21
1021304,Westbrook,43.67703,-70.37116,US,17978,22
1021305,Adrian,41.89755,-84.03717,US,20691,238
1021306,Allen Park,42.25754,-83.21104,US,27425,182
1021307,Allendale,42.97225,-85.95365,US,17579,201
1021308,Ann Arbor,42.27756,-83.74088,US,117070,271
1021309,Auburn Hills,42.68753,-83.2341,US,22672,293
1021310,Battle Creek,42.3173,-85.17816,US,51589,254
1021311,Bay City,43.59447,-83.88886,US,33917,179
1021312,Berkley,42.50309,-83.18354,US,15268,209
1021313,Birmingham,42.5467,-83.21132,US,20857,241
1021314,Burton,42.99947,-83.61634,US,28788,239
1021315,Canton,42.30865,-83.48216,US,86825,209
1021316,Clinton Township,42.58698,-82.91992,US,99753,186
1021317,Dearborn,42.32226,-83.17631,US,95171,183
1021318,Dearborn Heights,42.33698,-83.27326,US,56145,190
1021319,Detroit,42.33143,-83.04575,US,677116,192
1021320,East Lansing,42.73698,-84.48387,US,48471,262
1021321,Eastpointe,42.46837,-82.95547,US,32657,189
1021322,Farmington Hills,42.48531,-83.37716,US,81330,260
1021323,Ferndale,42.46059,-83.13465,US,20177,200
1021324,Flint,43.01253,-83.68746,US,98310,231
1021325,Forest Hills,42.95947,-85.48975,US,25867,198
1021326,Garden City,42.32559,-83.33104,US,26920,195
1021327,Grand Rapids,42.96336,-85.66809,US,195097,205
1021328,Grandville,42.90975,-85.76309,US,15953,185
1021329,Grosse Pointe Woods,42.44365,-82.90686,US,15762,180
1021330,Hamtramck,42.39282,-83.04964,US,22002,192
1021331,Haslett,42.74698,-84.40108,US,19220,270
1021332,Hazel Park,42.46254,-83.10409,US,16597,193
1021333,Holland,42.78752,-86.10893,US,33742,189
1021334,Holt,42.64059,-84.51525,US,23973,270
1021335,Iron River,46.09273,-88.64235,US,2904,458
1021336,Jackson,42.24587,-84.40135,US,33133,281
1021337,Jenison,42.90725,-85.79198,US,16538,186
1021338,Kalamazoo,42.29171,-85.58723,US,76041,242
1021339,Kentwood,42.86947,-85.64475,US,51357,212
1021340,Lansing,42.73253,-84.55553,US,115056,260
1021341,Lincoln Park,42.25059,-83.17854,US,37012,179
1021342,Livonia,42.36837,-83.35271,US,94635,197
1021343,Madison Heights,42.48587,-83.1052,US,30198,194
1021344,Marquette,46.54354,-87.39542,US,21297,201
1021345,Midland,43.61558,-84.24721,US,42200,193
1021346,Monroe,41.91643,-83.39771,US,20092,181
1021347,Mount Clemens,42.59726,-82.87798,US,16400,188
1021348,Mount Pleasant,43.59781,-84.76751,US,26060,236
1021349,Muskegon,43.23418,-86.24839,US,38401,192
1021350,Norton Shores,43.1689,-86.26395,US,24208,191
1021351,Novi,42.48059,-83.47549,US,58723,276
1021352,Oak Park,42.45948,-83.18271,US,29752,203
1021353,Okemos,42.72226,-84.42747,US,21369,257
1021354,Pontiac,42.63892,-83.29105,US,59917,289
1021355,Port Huron,42.97086,-82.42491,US,29330,184
1021356,Portage,42.20115,-85.58,US,48177,273
1021357,Redford,42.38337,-83.2966,US,49936,190
1021358,Rochester Hills,42.65837,-83.14993,US,73424,250
1021359,Romulus,42.22226,-83.3966,US,23417,203
1021360,Roseville,42.49726,-82.93714,US,47637,189
1021361,Royal Oak,42.48948,-83.14465,US,59008,204
1021362,Saginaw,43.41947,-83.95081,US,49347,178
1021363,Shelby,42.67087,-83.03298,US,74099,210
1021364,Southfield,42.47337,-83.22187,US,73156,212
1021365,Southgate,42.21393,-83.19381,US,29293,184
1021366,Saint Clair Shores,42.49698,-82.88881,US,59715,178
1021367,Sterling Heights,42.58031,-83.0302,US,132052,190
1021368,Taylor,42.24087,-83.26965,US,61568,189
1021369,Traverse City,44.76306,-85.62063,US,15218,180
1021370,Trenton,42.13949,-83.17826,US,18380,182
1021371,Troy,42.60559,-83.14993,US,83280,231
1021372,Walker,43.00141,-85.76809,US,24647,228
1021373,Warren,42.49044,-83.01304,US,134056,191
1021374,Waterford,42.69303,-83.41181,US,75737,302
1021375,Waverly,42.7392,-84.62081,US,23925,264
1021376,Wayne,42.28143,-83.38632,US,17081,203
1021377,Westland,42.3242,-83.40021,US,82000,202
1021378,Wyandotte,42.21421,-83.14992,US,25156,177
1021379,Wyoming,42.91336,-85.70531,US,75275,199
1021380,Ypsilanti,42.24115,-83.61299,US,19945,224
1021381,Albert Lea,43.64801,-93.36827,US,17674,382
1021382,Andover,45.2333,-93.29134,US,32213,269
1021383,Anoka,45.19774,-93.38718,US,17350,266
1021384,Apple Valley,44.73191,-93.21772,US,51221,288
1021385,Austin,43.66663,-92.97464,US,24563,370
1021386,Blaine,45.1608,-93.23495,US,62124,273
1021387,Bloomington,44.8408,-93.29828,US,86435,251
1021388,Brooklyn Center,45.07608,-93.33273,US,30770,261
1021389,Brooklyn Park,45.09413,-93.35634,US,79149,263
1021390,Buffalo,45.17191,-93.87469,US,16026,282
1021391,Burnsville,44.76774,-93.27772,US,61481,295
1021392,Champlin,45.18885,-93.39745,US,23894,257
1021393,Chanhassen,44.86219,-93.53079,US,25332,296
1021394,Chaska,44.78941,-93.60218,US,25199,222
1021395,Columbia Heights,45.0408,-93.263,US,19715,280
1021396,Coon Rapids,45.11997,-93.28773,US,62240,263
1021397,Cottage Grove,44.82774,-92.94382,US,35918,246
1021398,Crystal,45.03274,-93.36023,US,22943,270
1021399,Duluth,46.78327,-92.10658,US,86110,216
1021400,Eagan,44.80413,-93.16689,US,66286,289
1021401,Eden Prairie,44.85469,-93.47079,US,63496,271
1021402,Edina,44.88969,-93.34995,US,50138,276
1021403,Elk River,45.30385,-93.56718,US,23963,270
1021404,Faribault,44.29496,-93.26883,US,23650,304
1021405,Farmington,44.64024,-93.14355,US,22731,277
1021406,Forest Lake,45.27886,-92.98522,US,19618,276
1021407,Fridley,45.08608,-93.26328,US,27713,260
1021408,Golden Valley,45.00969,-93.34912,US,21270,259
1021409,Ham Lake,45.25024,-93.24995,US,16062,272
1021410,Hastings,44.7433,-92.85243,US,22554,218
1021411,Hibbing,47.42715,-92.93769,US,16204,454
1021412,Hopkins,44.92496,-93.46273,US,17591,316
1021413,Inver Grove Heights,44.84802,-93.04272,US,34857,266
1021414,Lakeville,44.64969,-93.24272,US,60633,296
1021415,Lino Lakes,45.16024,-93.08883,US,21050,268
1021416,Mankato,44.15906,-94.00915,US,41044,245
1021417,Maple Grove,45.07246,-93.45579,US,68385,288
1021418,Maplewood,44.95302,-92.99522,US,40567,300
1021419,Minneapolis,44.97997,-93.26384,US,410939,262
1021420,Minnetonka,44.9133,-93.50329,US,51669,272
1021421,Minnetonka Mills,44.94107,-93.4419,US,50117,289
1021422,Moorhead,46.87386,-96.76951,US,42005,273
1021423,New Brighton,45.06552,-93.20189,US,22351,266
1021424,New Hope,45.03802,-93.38662,US,21032,282
1021425,Northfield,44.4583,-93.1616,US,20380,276
1021426,Oakdale,44.96302,-92.96494,US,28080,324
1021427,Otsego,45.27413,-93.59135,US,15551,267
1021428,Owatonna,44.08385,-93.22604,US,25725,355
1021429,Plymouth,45.01052,-93.45551,US,75907,292
1021430,Prior Lake,44.7133,-93.42273,US,25282,289
1021431,Ramsey,45.2611,-93.45,US,25828,265
1021432,Red Wing,44.56247,-92.5338,US,16445,223
1021433,Richfield,44.8833,-93.283,US,36216,251
1021434,Rochester,44.02163,-92.4699,US,112225,314
1021435,Rosemount,44.73941,-93.12577,US,23413,291
1021436,Roseville,45.00608,-93.15661,US,35580,290
1021437,Saint Cloud,45.5608,-94.16249,US,65842,318
1021438,Saint Louis Park,44.9483,-93.34801,US,45250,272
1021439,Saint Michael,45.20996,-93.66496,US,16399,293
1021440,Saint Paul,44.94441,-93.09327,US,285068,242
1021441,Sartell,45.62163,-94.20694,US,16788,315
1021442,Savage,44.77913,-93.33634,US,30391,216
1021443,Shakopee,44.79802,-93.5269,US,39981,226
1021444,Shoreview,45.07913,-93.14717,US,26477,287
1021445,South Saint Paul,44.89274,-93.03494,US,20160,220
1021446,Stillwater,45.05636,-92.80604,US,18924,211
1021447,West Coon Rapids,45.15969,-93.34967,US,62528,257
1021448,West Saint Paul,44.91608,-93.10161,US,19540,311
1021449,White Bear Lake,45.08469,-93.00994,US,25205,284
1021450,Willmar,45.12191,-95.04334,US,19638,349
1021451,Winona,44.04996,-91.63932,US,27094,202
1021452,Woodbury,44.92386,-92.95938,US,67855,323
1021453,Kirksville,40.19475,-92.58325,US,17520,302
1021454,Fargo,46.87719,-96.7898,US,118523,279
1021455,Grand Forks,47.92526,-97.03285,US,57011,256
1021456,Jamestown,46.91054,-98.70844,US,15422,427
1021457,West Fargo,46.87497,-96.90036,US,33597,274
1021458,Bellevue,41.13667,-95.89084,US,55510,313
1021459,Columbus,41.42973,-97.36838,US,22797,442
1021460,Fremont,41.43333,-96.49808,US,26474,366
1021461,Grand Island,40.92501,-98.34201,US,51440,573
1021462,Hastings,40.58612,-98.38839,US,24924,590
1021463,Kearney,40.69946,-99.08148,US,33021,662
1021464,La Vista,41.18389,-96.03113,US,16921,342
1021465,Lincoln,40.8,-96.66696,US,277348,366
1021466,Norfolk,42.02834,-97.417,US,24366,463
1021467,Omaha,41.25626,-95.94043,US,443885,323
1021468,Papillion,41.15444,-96.04224,US,19510,309
1021469,Bedford,42.94647,-71.5159,US,21188,96
1021470,Concord,43.20814,-71.53757,US,42620,87
1021471,Derry,42.88064,-71.32729,US,22015,89
1021472,Derry Village,42.89175,-71.31201,US,34539,81
1021473,Dover,43.19786,-70.87367,US,30880,23
1021474,East Concord,43.24202,-71.53813,US,42605,100
1021475,Keene,42.93369,-72.27814,US,23265,150
1021476,Laconia,43.52785,-71.47035,US,16227,152
1021477,Manchester,42.99564,-71.45479,US,110229,81
1021478,Merrimack,42.86509,-71.4934,US,26726,52
1021479,Nashua,42.76537,-71.46757,US,87970,52
1021480,Portsmouth,43.07176,-70.76255,US,21530,8
1021481,Rochester,43.30453,-70.97562,US,30038,73
1021482,Salem,42.78842,-71.20089,US,29549,43
1021483,Asbury Park,40.22039,-74.01208,US,15818,7
1021484,Avenel,40.58038,-74.28515,US,17011,25
1021485,Bayonne,40.66871,-74.11431,US,66311,14
1021486,Belleville,40.79371,-74.15014,US,36878,18
1021487,Bergenfield,40.9276,-73.99736,US,27621,25
1021488,Bloomfield,40.80677,-74.18542,US,49120,51
1021489,Carteret,40.57733,-74.2282,US,24170,3
1021490,Cliffside Park,40.82149,-73.98764,US,24857,86
1021491,Clifton,40.85843,-74.16376,US,86334,56
1021492,Colonia,40.57455,-74.30209,US,17795,24
1021493,Cranford,40.65844,-74.29959,US,22627,24
1021494,Dover,40.88399,-74.5621,US,18346,181
1021495,Dumont,40.94065,-73.99681,US,18001,28
1021496,East Brunswick,40.42788,-74.41598,US,48495,44
1021497,East Orange,40.76732,-74.20487,US,64949,54
1021498,Edison,40.51872,-74.4121,US,102548,27
1021499,Elizabeth,40.66399,-74.2107,US,129007,7
1021500,Elmwood Park,40.90399,-74.11848,US,20279,14
1021501,Englewood,40.89288,-73.97264,US,28539,22
1021502,Ewing,40.26983,-74.79988,US,36559,56
1021503,Fair Lawn,40.94038,-74.13181,US,33597,33
1021504,Fords,40.52927,-74.31598,US,15187,39
1021505,Fort Lee,40.85093,-73.97014,US,36672,90
1021506,Garfield,40.88149,-74.1132,US,31802,12
1021507,Hackensack,40.88593,-74.04347,US,44834,8
1021508,Harrison,40.74649,-74.15626,US,15474,11
1021509,Hawthorne,40.94926,-74.15375,US,19074,24
1021510,Hillside,40.70121,-74.23015,US,22155,27
1021511,Hoboken,40.74399,-74.03236,US,53635,5
1021512,Hopatcong Hills,40.94399,-74.67072,US,16267,346
1021513,Irvington,40.73232,-74.23487,US,61323,48
1021514,Iselin,40.57538,-74.32237,US,18695,22
1021515,Jersey City,40.72816,-74.07764,US,264290,11
1021516,Kearny,40.76843,-74.14542,US,42137,35
1021517,Lakewood,40.09789,-74.21764,US,53805,23
1021518,Linden,40.62205,-74.24459,US,42021,6
1021519,Livingston,40.79593,-74.31487,US,27853,98
1021520,Lodi,40.88232,-74.0832,US,24835,10
1021521,Long Branch,40.30428,-73.99236,US,30941,9
1021522,Lyndhurst,40.81204,-74.12431,US,19996,11
1021523,Madison,40.75982,-74.4171,US,16126,81
1021524,Mahwah,41.08871,-74.14376,US,24062,102
1021525,Maplewood,40.73121,-74.27348,US,25008,38
1021526,Marlboro,40.31539,-74.24626,US,40191,58
1021527,Montclair,40.82593,-74.20903,US,39701,103
1021528,Morristown,40.79677,-74.48154,US,18594,121
1021529,New Brunswick,40.48622,-74.45182,US,57035,28
1021530,New Milford,40.9351,-74.01903,US,16801,11
1021531,Newark,40.73566,-74.17237,US,281944,22
1021532,North Arlington,40.78843,-74.1332,US,15904,42
1021533,North Bergen,40.80427,-74.01208,US,63484,65
1021534,North Plainfield,40.6301,-74.42737,US,22140,39
1021535,Nutley,40.82232,-74.15987,US,27572,50
1021536,Old Bridge,40.41483,-74.36543,US,23753,7
1021537,Orange,40.77066,-74.23265,US,34457,59
1021538,Palisades Park,40.84816,-73.99764,US,20743,32
1021539,Paramus,40.94454,-74.07542,US,26974,29
1021540,Parsippany,40.85788,-74.42599,US,51144,107
1021541,Passaic,40.85677,-74.12848,US,71085,38
1021542,Paterson,40.91677,-74.17181,US,147754,35
1021543,Perth Amboy,40.50677,-74.26542,US,52682,20
1021544,Piscataway,40.49927,-74.39904,US,56044,31
1021545,Plainfield,40.63371,-74.40737,US,51217,39
1021546,Point Pleasant,40.08317,-74.06819,US,18523,7
1021547,Princeton,40.34872,-74.65905,US,29603,72
1021548,Rahway,40.60816,-74.27765,US,29508,7
1021549,Ramsey,41.05732,-74.14098,US,15102,106
1021550,Ridgewood,40.97926,-74.11653,US,25621,38
1021551,Roselle,40.65223,-74.25882,US,21670,20
1021552,Rutherford,40.82649,-74.10681,US,18690,32
1021553,Sayreville,40.45927,-74.36098,US,44920,24
1021554,Sayreville Junction,40.46538,-74.33043,US,42890,35
1021555,Scotch Plains,40.65538,-74.38987,US,23584,49
1021556,Secaucus,40.78955,-74.05653,US,19104,7
1021557,Somerset,40.4976,-74.48849,US,22083,32
1021558,South Old Bridge,40.40816,-74.35432,US,23233,8
1021559,South Orange,40.74899,-74.26126,US,17295,52
1021560,South Plainfield,40.57927,-74.41154,US,24290,22
1021561,South River,40.44649,-74.38598,US,16399,26
1021562,Summit,40.71562,-74.36468,US,22074,119
1021563,Teaneck,40.8976,-74.01597,US,40078,42
1021564,Tinton Falls,40.30428,-74.10042,US,17772,14
1021565,Trenton,40.21705,-74.74294,US,84225,23
1021566,Union,40.6976,-74.2632,US,56771,35
1021567,Union City,40.77955,-74.02375,US,69156,56
1021568,Voorhees,40.48122,-74.48321,US,29131,29
1021569,Wayne,40.92538,-74.27654,US,57915,56
1021570,West Milford,41.13121,-74.36737,US,26968,214
1021571,West New York,40.78788,-74.01431,US,53366,56
1021572,West Orange,40.79871,-74.23904,US,48131,141
1021573,Westfield,40.65899,-74.34737,US,30548,44
1021574,Willingboro,40.02789,-74.86905,US,31668,12
1021575,Woodbridge,40.5576,-74.28459,US,19265,13
1021576,Wyckoff,41.00954,-74.17292,US,17124,112
1021577,Albany,42.65258,-73.75623,US,98469,50
1021578,Amherst,42.97839,-78.79976,US,122366,182
1021579,Amsterdam,42.93869,-74.18819,US,18008,110
1021580,Astoria,40.77205,-73.93014,US,150165,7
1021581,Auburn,42.93173,-76.56605,US,26985,213
1021582,Baldwin,40.65649,-73.6093,US,24033,8
1021583,Batavia,42.99812,-78.18752,US,15010,272
1021584,Bath Beach,40.60455,-74.00431,US,33080,10
1021585,Bay Shore,40.7251,-73.24539,US,26337,9
1021586,Baychester,40.86928,-73.83645,US,16274,15
1021587,Bayside,40.76844,-73.77708,US,66455,27
1021588,Bellmore,40.66871,-73.52707,US,16218,7
1021589,Bensonhurst,40.60177,-73.99403,US,60000,8
1021590,Bethpage,40.74427,-73.48207,US,16429,34
1021591,Binghamton,42.09869,-75.91797,US,46032,267
1021592,Borough Park,40.63399,-73.99681,US,149248,24
1021593,Brentwood,40.78121,-73.24623,US,60664,26
1021594,Brighton,43.14756,-77.55055,US,36609,137
1021595,Brighton Beach,40.57788,-73.95958,US,31462,6
1021596,The Bronx,40.84985,-73.86641,US,1385108,19
1021597,Brooklyn,40.6501,-73.94958,US,2300664,18
1021598,Brownsville,40.66094,-73.92014,US,74497,10
1021599,Buffalo,42.88645,-78.87837,US,258071,191
1021600,Bushwick,40.69427,-73.91875,US,112620,11
1021601,Cambria Heights,40.69455,-73.73847,US,20287,16
1021602,Canarsie,40.64372,-73.90069,US,87366,6
1021603,Centereach,40.85843,-73.09955,US,31578,32
1021604,Central Islip,40.79065,-73.20178,US,34450,28
1021605,Cheektowaga,42.90339,-78.75475,US,75178,198
1021606,Cohoes,42.77424,-73.70012,US,16538,32
1021607,College Point,40.7876,-73.84597,US,27307,23
1021608,Commack,40.84288,-73.29289,US,36124,42
1021609,Coney Island,40.57788,-73.99403,US,60000,2
1021610,Copiague,40.68149,-73.39984,US,22993,9
1021611,Coram,40.86871,-73.00149,US,39113,30
1021612,Corona,40.74705,-73.86014,US,109698,12
1021613,Cortland,42.60118,-76.18048,US,18907,343
1021614,Cypress Hills,40.67705,-73.89125,US,54944,13
1021615,Deer Park,40.76177,-73.32929,US,27745,24
1021616,Depew,42.90395,-78.69225,US,15146,207
1021617,Dix Hills,40.80482,-73.33623,US,26892,71
1021618,Dyker Heights,40.62149,-74.00958,US,34399,25
1021619,East Flatbush,40.65371,-73.93042,US,178464,7
1021620,East Meadow,40.71399,-73.55902,US,38132,25
1021621,East Massapequa,40.67343,-73.43651,US,19069,8
1021622,East New York,40.66677,-73.88236,US,173198,8
1021623,East Northport,40.87676,-73.32456,US,20217,70
1021624,East Patchogue,40.76704,-72.99622,US,22469,9
1021625,East Setauket,40.94149,-73.10594,US,17006,21
1021626,East Tremont,40.84538,-73.89097,US,22886,33
1021627,Eastchester,40.95833,-73.80861,US,19554,79
1021628,Eastchester,40.8876,-73.83291,US,19554,16
1021629,Eggertsville,42.96339,-78.80392,US,15019,203
1021630,Elmhurst,40.73649,-73.87791,US,113364,8
1021631,Elmira,42.0898,-76.80773,US,28213,264
1021632,Elmont,40.70094,-73.71291,US,33198,13
1021633,Emerson Hill,40.60872,-74.09598,US,15412,101
1021634,Far Rockaway,40.60538,-73.75513,US,39189,8
1021635,Farmingville,40.83121,-73.02955,US,15481,32
1021636,Flatbush,40.65205,-73.95903,US,93361,18
1021637,Flatlands,40.62122,-73.93486,US,63601,6
1021638,Floral Park,40.72371,-73.70485,US,15969,29
1021639,Fordham,40.85927,-73.89847,US,94678,42
1021640,Forest Hills,40.71621,-73.85014,US,67714,19
1021641,Fort Hamilton,40.61872,-74.0332,US,28966,23
1021642,Franklin Square,40.70732,-73.67596,US,29320,21
1021643,Freeport,40.6576,-73.58318,US,43334,10
1021644,Fresh Meadows,40.73482,-73.79347,US,28397,12
1021645,Garden City,40.72677,-73.6343,US,22612,30
1021646,Glen Cove,40.86232,-73.63374,US,27400,9
1021647,Glendale,40.70149,-73.8868,US,34389,26
1021648,Gloversville,43.05285,-74.34375,US,15023,256
1021649,Grand Island,43.03311,-78.96254,US,20813,178
1021650,Graniteville,40.62483,-74.14848,US,15272,16
1021651,Gravesend,40.5976,-73.96514,US,112229,5
1021652,Great Kills,40.55427,-74.15153,US,22000,21
1021653,Greenburgh,41.03287,-73.84291,US,86764,63
1021654,Harlem,40.80788,-73.94542,US,181259,15
1021655,Harrison,40.96899,-73.71263,US,28348,22
1021656,Hauppauge,40.82565,-73.20261,US,20882,23
1021657,Hempstead,40.70621,-73.61874,US,55547,21
1021658,Hicksville,40.76843,-73.52513,US,41547,49
1021659,Hillside,40.70788,-73.7868,US,24808,18
1021660,Holbrook,40.81232,-73.07844,US,27195,39
1021661,Holtsville,40.81538,-73.04511,US,19714,35
1021662,Howard Beach,40.65788,-73.83625,US,26148,1
1021663,Huntington,40.86815,-73.42568,US,18046,25
1021664,Huntington Station,40.85343,-73.41151,US,33029,66
1021665,Irondequoit,43.2134,-77.57972,US,51692,117
1021666,Islip,40.72982,-73.21039,US,18689,7
1021667,Ithaca,42.44063,-76.49661,US,30788,127
1021668,Jackson Heights,40.75566,-73.88541,US,67067,23
1021669,Jamaica,40.69149,-73.80569,US,216866,12
1021670,Jamestown,42.097,-79.23533,US,30075,420
1021671,Kenmore,42.96589,-78.87004,US,15160,187
1021672,Kensington,40.64621,-73.97069,US,39120,14
1021673,Kew Gardens,40.71427,-73.83097,US,18983,34
1021674,Kings Bridge,40.87871,-73.90514,US,75132,9
1021675,Kings Park,40.88621,-73.25734,US,17282,56
1021676,Kingston,41.92704,-73.99736,US,23436,63
1021677,Kiryas Joel,41.34204,-74.16792,US,22851,210
1021678,Lackawanna,42.82561,-78.82337,US,17965,191
1021679,Lake Ronkonkoma,40.8351,-73.13122,US,20155,26
1021680,Laurelton,40.67019,-73.74659,US,21053,4
1021681,Levittown,40.72593,-73.51429,US,51881,29
1021682,Lindenhurst,40.68677,-73.37345,US,27277,8
1021683,Lockport,43.17061,-78.69031,US,20624,187
1021684,Long Beach,40.58844,-73.65791,US,33550,2
1021685,Long Island City,40.74482,-73.94875,US,25595,7
1021686,Lynbrook,40.65483,-73.6718,US,19558,8
1021687,Mamaroneck,40.94871,-73.73263,US,19375,5
1021688,Manhattan,40.78343,-73.96625,US,1487536,38
1021689,Mariners Harbor,40.63677,-74.15875,US,19905,5
1021690,Maspeth,40.72316,-73.91264,US,48325,10
1021691,Massapequa,40.68066,-73.47429,US,21685,11
1021692,Massapequa Park,40.68038,-73.45512,US,17232,10
1021693,Mastic,40.80204,-72.84094,US,15481,10
1021694,Medford,40.8176,-73.00011,US,24142,28
1021695,Melrose,40.82455,-73.91041,US,22470,10
1021696,Melville,40.79343,-73.41512,US,18985,44
1021697,Merrick,40.66288,-73.55152,US,22097,8
1021698,Middle Village,40.71649,-73.88125,US,29491,31
1021699,Middletown,41.44593,-74.42293,US,27812,171
1021700,Mineola,40.74927,-73.64068,US,19139,36
1021701,Monsey,41.11121,-74.06848,US,18412,167
1021702,Morris Heights,40.84982,-73.91986,US,40982,44
1021703,Morrisania,40.82927,-73.90653,US,23127,16
1021704,Mott Haven,40.80899,-73.92291,US,51450,13
1021705,Mount Vernon,40.9126,-73.83708,US,68628,40
1021706,Nanuet,41.08871,-74.01347,US,17882,100
1021707,New City,41.1476,-73.98931,US,33559,53
1021708,New Rochelle,40.91149,-73.78235,US,79846,37
1021709,New Springville,40.59344,-74.1632,US,20756,9
1021710,New York City,40.71427,-74.00597,US,8175133,57
1021711,Newburgh,41.50343,-74.01042,US,28290,46
1021712,Niagara Falls,43.0945,-79.05671,US,48916,187
1021713,North Amityville,40.6976,-73.42512,US,17862,12
1021714,North Babylon,40.71649,-73.32179,US,17509,11
1021715,North Bay Shore,40.73621,-73.26262,US,18944,13
1021716,North Bellmore,40.69149,-73.53346,US,19941,16
1021717,North Massapequa,40.70093,-73.46207,US,17886,17
1021718,North Tonawanda,43.03867,-78.8642,US,30785,177
1021719,North Valley Stream,40.6851,-73.7018,US,16628,11
1021720,Oceanside,40.63871,-73.64013,US,32109,6
1021721,Ossining,41.16287,-73.86152,US,25441,57
1021722,Oswego,43.45535,-76.5105,US,17787,95
1021723,Ozone Park,40.67677,-73.84375,US,53985,10
1021724,Parkchester,40.83899,-73.86041,US,65876,22
1021725,Pearl River,41.05899,-74.02181,US,15876,78
1021726,Peekskill,41.29009,-73.92042,US,24043,49
1021727,Plainview,40.77649,-73.46735,US,26217,48
1021728,Plattsburgh,44.69949,-73.45291,US,19806,45
1021729,Port Chester,41.00176,-73.66568,US,29620,18
1021730,Port Richmond,40.63316,-74.13653,US,15470,15
1021731,Port Washington,40.82566,-73.69819,US,15846,33
1021732,Poughkeepsie,41.70037,-73.92097,US,30371,61
1021733,Queens Village,40.72677,-73.74152,US,51919,28
1021734,Queens,40.68149,-73.83652,US,2272771,13
1021735,Queensbury,43.37729,-73.61317,US,27703,101
1021736,Rego Park,40.72649,-73.85264,US,43925,34
1021737,Richmond Hill,40.69983,-73.83125,US,98984,20
1021738,Rochester,43.15478,-77.61556,US,209802,156
1021739,Rockville Centre,40.65871,-73.64124,US,24201,14
1021740,Rome,43.21285,-75.45573,US,32573,141
1021741,Ronkonkoma,40.81538,-73.11233,US,19082,37
1021742,Roosevelt,40.67871,-73.58902,US,16258,12
1021743,Rosedale,40.66205,-73.73541,US,25812,5
1021744,Rossville,40.55566,-74.21348,US,18792,4
1021745,Rotterdam,42.78702,-73.97096,US,20652,101
1021746,Rye,40.98065,-73.68374,US,16046,16
1021747,Saratoga Springs,43.08313,-73.78457,US,27765,96
1021748,Sayville,40.73593,-73.08206,US,16853,9
1021749,Scarsdale,41.0051,-73.78458,US,17885,76
1021750,Schenectady,42.81424,-73.93957,US,65305,78
1021751,Seaford,40.66593,-73.48818,US,15294,5
1021752,Selden,40.86649,-73.03566,US,19851,31
1021753,Sheepshead Bay,40.59122,-73.94458,US,122534,4
1021754,Shirley,40.80149,-72.8676,US,27854,18
1021755,Smithtown,40.85593,-73.20067,US,26470,24
1021756,Springfield Gardens,40.66312,-73.76221,US,30515,7
1021757,Spring Valley,41.11315,-74.04375,US,32598,139
1021758,Staten Island,40.56233,-74.13986,US,468730,23
1021759,Sunnyside,40.73982,-73.93542,US,49833,6
1021760,Syosset,40.82621,-73.50207,US,18829,66
1021761,Syracuse,43.04812,-76.14742,US,144142,129
1021762,Terrace Heights,40.72149,-73.7693,US,15421,52
1021763,Throgs Neck,40.8226,-73.81958,US,33683,10
1021764,Tremont,40.84954,-73.90569,US,22870,35
1021765,Troy,42.72841,-73.69179,US,49906,17
1021766,Uniondale,40.70038,-73.59291,US,24759,18
1021767,Unionport,40.82732,-73.85013,US,23895,12
1021768,University Heights,40.8601,-73.9093,US,27935,54
1021769,Utica,43.1009,-75.23266,US,61100,143
1021770,Valley Stream,40.66427,-73.70846,US,37962,7
1021771,Van Nest,40.84843,-73.86375,US,23700,15
1021772,Wakefield,40.89788,-73.85236,US,52201,52
1021773,Wantagh,40.68371,-73.51013,US,18871,12
1021774,Washington Heights,40.8501,-73.93541,US,152613,61
1021775,Watertown,43.97478,-75.91076,US,26780,146
1021776,West Albany,42.68313,-73.77845,US,93794,59
1021777,West Babylon,40.71816,-73.35429,US,43213,14
1021778,West Hempstead,40.70482,-73.65013,US,18862,21
1021779,West Islip,40.70621,-73.30623,US,28335,9
1021780,West Seneca,42.85006,-78.79975,US,44711,184
1021781,Westbury,40.75566,-73.58763,US,15379,33
